id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,car_score,milage_per_year,price
47337,15,150,16,74500,3,346,5,24,25,1,0,403,4382.35294117647,16500
47338,32,1530,6,38100,3,769,31,48,10,1,0,861,5442.857142857143,32000
47339,26,894,8,85325,3,642,2,149,25,0,0,821,9480.555555555555,30000
47340,20,268,16,123500,3,360,17,45,25,1,0,450,7264.705882352941,7000
47341,19,229,16,91700,3,93,4,24,6,0,0,130,5394.117647058823,17900
47342,26,1275,2,1563,6,780,4,60,25,1,0,875,521.0,62500
47343,30,1562,3,45241,3,736,19,60,43,1,0,861,11310.25,54500
47344,34,694,10,35400,3,437,15,24,6,1,0,485,3218.181818181818,17495
47345,19,896,8,78717,3,538,4,45,25,1,0,615,8746.333333333334,28000
47346,11,221,13,110000,3,211,4,16,3,0,0,237,7857.142857142857,7900
47347,16,402,9,112000,3,242,4,16,25,0,0,290,11200.0,11500
47348,17,158,13,194000,3,113,4,45,3,0,0,168,13857.142857142857,6000
47349,30,925,9,14269,3,848,17,87,25,1,0,980,1426.9,80000
47350,34,1719,11,40800,3,710,5,48,25,1,0,791,3400.0,72999
47351,29,945,10,55000,3,492,9,48,25,0,0,577,5000.0,30000
47352,40,1511,2,10200,3,769,19,48,54,1,0,893,3400.0,24900
47353,14,217,19,151544,3,158,4,16,3,0,0,184,7577.2,13450
47354,33,1670,1,5200,3,962,4,87,52,0,0,1108,2600.0,6800
47355,28,1576,3,57912,3,743,31,45,25,0,0,847,14478.0,31000
47356,14,1086,4,72060,3,708,20,80,25,1,0,836,14412.0,25695
47357,26,828,9,93400,3,78,4,48,25,1,0,158,9340.0,12900
47358,30,1675,1,6200,3,981,19,87,25,1,0,1115,3100.0,110000
47359,33,456,11,167500,2,344,5,24,25,1,0,400,13958.333333333334,23500
47360,23,260,13,88300,3,187,4,45,6,0,0,245,6307.142857142857,15000
47361,26,894,4,52775,3,642,19,45,25,0,0,734,10555.0,28500
47362,26,440,26,141800,3,226,0,45,25,0,0,299,5251.851851851852,4900
47363,33,1437,3,1400,3,803,19,103,25,1,0,953,350.0,52500
47364,28,585,9,151400,3,304,4,16,3,1,0,330,15140.0,18900
47365,32,1272,3,38352,3,799,29,158,25,1,0,1014,9588.0,35113
47366,28,1783,2,5000,5,898,4,87,43,1,0,1037,1666.6666666666667,110000
47367,39,1359,4,53500,6,779,19,48,25,1,0,877,10700.0,43500
47368,32,799,7,89000,3,423,5,48,3,0,0,482,11125.0,24500
47369,33,1111,9,159000,3,656,5,48,6,0,0,718,15900.0,26900
47370,34,503,16,67250,3,249,2,45,25,0,0,324,3955.8823529411766,36300
47371,32,1206,5,72393,3,696,31,48,25,1,0,803,12065.5,33333
47372,25,613,7,45000,3,626,19,103,25,1,0,776,5625.0,29500
47373,19,8,23,231581,3,92,4,60,6,1,0,165,9649.208333333334,4300
47374,19,119,17,138000,3,93,2,48,6,0,0,152,7666.666666666667,8950
47375,34,1546,6,63300,3,726,30,48,25,1,0,832,9042.857142857143,39000
47376,19,1134,6,1185,3,687,5,45,3,0,0,743,169.28571428571428,28900
47377,32,966,2,13865,3,701,20,122,37,1,0,883,4621.666666666667,29182
47378,5,282,15,148740,3,61,9,24,25,1,0,122,9296.25,9950
47379,30,887,8,45000,3,418,19,45,25,1,0,510,5000.0,43000
47380,24,1059,5,10339,3,638,19,87,25,1,0,772,1723.1666666666667,41000
47381,33,1131,3,51351,3,752,29,110,58,1,0,952,12837.75,46900
47382,29,325,12,83000,3,257,4,45,25,1,0,334,6384.615384615385,18000
47383,41,735,13,77000,3,397,9,87,25,1,0,521,5500.0,32000
47384,34,694,2,3880,3,719,30,48,25,1,0,825,1293.3333333333333,41000
47385,47,1737,14,79000,3,964,4,87,54,1,0,1112,5266.666666666667,99750
47386,33,312,13,96653,3,67,5,45,43,0,0,163,6903.785714285715,23000
47387,29,1687,4,22000,3,932,19,60,54,1,0,1068,4400.0,1599000
47388,29,537,12,111300,3,257,17,3,6,1,0,286,8561.538461538461,13000
47389,30,1478,6,45000,3,848,17,87,25,1,0,980,6428.571428571428,38000
47390,30,1738,3,12500,3,977,19,45,85,1,0,1129,3125.0,47124
47391,51,1792,4,1750,3,1037,15,48,6,1,0,1109,350.0,171900
47392,21,451,12,110000,3,362,17,24,54,0,0,460,8461.538461538461,19000
47393,33,1117,4,38900,3,615,19,48,25,1,0,710,7780.0,29900
47394,29,857,6,45800,3,624,17,87,25,1,0,756,6542.857142857143,25900
47395,23,1090,5,14280,3,662,4,60,25,1,0,754,2380.0,36500
47396,15,575,11,123200,3,346,17,45,25,1,0,436,10266.666666666666,12449
47397,33,1670,3,24670,3,962,4,48,43,1,0,1060,6167.5,47500
47398,32,1386,6,6200,3,885,36,45,3,1,0,972,885.7142857142857,49000
47399,17,555,8,84000,3,350,4,48,25,0,0,430,9333.333333333334,13000
47400,25,613,10,167506,3,355,5,16,3,1,0,382,15227.818181818182,21500
47401,21,667,10,91700,3,333,4,48,6,1,0,394,8336.363636363636,18900
47402,23,905,12,59271,3,567,4,45,3,0,0,622,4559.307692307692,7700
47403,29,858,6,49650,3,555,15,48,25,0,0,646,7092.857142857143,30499
47404,15,501,11,107818,3,359,4,45,6,1,0,417,8984.833333333334,14900
47405,41,1668,23,21450,3,859,9,60,25,1,0,956,893.75,36000
47406,41,1073,6,31000,3,555,19,24,25,1,0,626,4428.571428571428,39000
47407,21,612,7,58000,3,393,17,87,25,1,0,525,7250.0,17900
47408,41,1013,10,99100,3,519,19,48,25,1,0,614,9009.09090909091,25900
47409,50,1612,4,25520,3,901,4,45,25,1,0,978,5104.0,60500
47410,29,167,14,90400,3,237,5,16,25,0,0,286,6026.666666666667,6500
47411,26,1396,4,27352,3,708,20,117,25,1,0,873,5470.4,34645
47412,33,1375,3,55018,3,752,27,87,58,1,0,927,13754.5,39244
47413,36,1300,6,59203,3,662,4,45,25,1,0,739,8457.57142857143,22000
47414,29,1608,8,31500,3,893,4,48,25,1,0,973,3500.0,51500
47415,38,1414,6,25721,3,819,20,208,121,1,0,1171,3674.4285714285716,24440
47416,30,1478,6,29140,3,848,15,48,6,1,0,920,4162.857142857143,20199
47417,32,1327,7,156453,5,744,5,2,6,1,0,762,19556.625,38000
47418,14,1297,2,1240,3,998,27,198,25,1,0,1251,413.3333333333333,76740
47419,36,876,8,72922,3,386,4,45,3,1,0,441,8102.444444444444,17800
47420,29,1481,5,39000,6,825,4,45,25,1,0,905,6500.0,50000
47421,39,1443,2,14636,3,794,20,165,25,1,0,1007,4878.666666666667,62425
47422,34,694,10,55000,3,437,15,45,25,1,0,525,5000.0,33000
47423,33,665,19,75000,3,455,3,16,25,1,0,502,3750.0,19000
47424,14,321,17,170000,3,158,4,45,6,0,0,216,9444.444444444445,6995
47425,26,1396,3,12600,3,642,17,45,25,1,0,732,3150.0,53000
47426,30,520,8,99982,3,386,19,16,25,0,0,449,11109.111111111111,19500
47427,29,325,12,106000,3,257,15,87,25,1,0,387,8153.846153846154,5900
47428,30,1582,3,72393,3,881,17,45,6,1,0,952,18098.25,20599
47429,33,1437,3,75151,3,803,9,60,25,1,0,900,18787.75,44000
47430,36,1655,1,15555,3,527,19,37,37,0,0,623,7777.5,24440
47431,32,1089,8,75200,2,654,5,48,6,1,0,715,8355.555555555555,22000
47432,33,1131,5,92031,3,656,4,48,6,0,0,717,15338.5,30000
47433,34,379,23,59600,3,213,4,45,25,1,0,290,2483.3333333333335,10500
47434,41,1668,8,20561,3,859,36,24,25,1,0,947,2284.5555555555557,63900
47435,34,1688,7,39800,3,933,15,48,54,1,0,1053,4975.0,4999
47436,41,1677,4,11256,3,1028,19,45,25,1,0,1120,2251.2,34999
47437,32,979,13,162000,3,441,9,87,25,1,0,565,11571.42857142857,7500
47438,32,1153,3,15000,3,612,19,45,25,1,0,704,3750.0,29900
47439,50,1817,4,6246,3,1056,41,257,121,1,0,1478,1249.2,78900
47440,19,128,18,215000,3,38,2,60,6,0,0,109,11315.78947368421,7350
47441,5,165,13,66000,3,268,9,48,25,1,0,353,4714.285714285715,12999
47442,13,270,11,136991,3,267,17,16,3,1,0,306,11415.916666666666,8500
47443,11,1252,3,36100,3,268,19,45,54,1,0,389,9025.0,37899
47444,32,171,12,154000,6,83,4,48,43,0,0,184,11846.153846153846,8500
47445,13,669,8,60000,3,435,19,45,25,1,0,527,6666.666666666667,31500
47446,29,813,10,96273,3,504,19,45,25,1,0,596,8752.09090909091,15495
47447,30,1434,10,27965,3,814,17,16,25,1,0,875,2542.2727272727275,44000
47448,47,1660,2,115,3,1033,20,238,114,1,0,1408,38.333333333333336,449995
47449,32,1526,3,9111,3,799,29,190,89,0,0,1110,2277.75,31621
47450,34,638,13,93500,3,442,15,45,25,1,0,530,6678.571428571428,7000
47451,26,1396,3,35003,3,708,21,117,25,1,0,874,8750.75,47541
47452,14,1269,6,58816,3,720,19,24,25,0,0,791,8402.285714285714,44800
47453,32,571,19,244000,5,390,5,48,3,1,0,451,12200.0,16900
47454,32,1401,4,25721,3,769,31,45,43,1,0,891,5144.2,92000
47455,30,1673,9,7200,4,940,19,60,54,1,0,1077,720.0,62500
47456,32,222,20,123200,3,214,4,45,6,0,0,272,5866.666666666667,12449
47457,47,1737,17,55000,3,964,4,16,25,1,0,1012,3055.5555555555557,49000
47458,29,1189,4,10500,3,826,4,45,25,1,0,903,2100.0,29900
47459,30,1479,4,50000,6,860,19,45,25,1,0,955,10000.0,48000
47460,24,800,3,25240,3,523,14,46,25,1,0,611,6310.0,39951
47461,32,643,16,152000,3,338,17,48,25,0,0,431,8941.176470588236,4199
47462,14,1571,6,78000,3,867,17,48,25,0,0,960,11142.857142857143,44700
47463,30,787,11,135000,3,418,4,45,43,1,0,513,11250.0,8500
47464,11,391,10,126000,3,284,4,45,3,1,0,339,11454.545454545454,10995
47465,5,615,8,15750,3,268,4,45,25,1,0,345,1750.0,7995
47466,30,1623,0,40000,3,979,17,45,52,1,0,1096,40000.0,45000
47467,32,1272,12,152000,3,438,4,48,25,1,0,518,11692.307692307691,14500
47468,19,1284,3,7800,3,651,5,87,25,1,0,771,1950.0,91995
47469,29,1265,9,60000,3,688,19,87,25,0,0,822,6000.0,29000
47470,4,246,14,137000,3,292,1,60,25,0,0,381,9133.333333333334,5500
47471,33,1702,1,9000,3,962,4,45,25,1,0,1039,4500.0,92000
47472,32,1610,2,22000,3,916,4,60,25,1,0,1008,7333.333333333333,44000
47473,29,537,12,125000,3,257,19,48,43,1,0,370,9615.384615384615,25000
47474,32,1740,2,1500,3,885,19,103,25,1,0,1035,500.0,80000
47475,34,1424,4,1023,3,645,21,45,94,1,0,808,204.6,18900
47476,19,119,16,73000,3,93,2,16,6,0,0,120,4294.117647058823,6000
47477,30,384,16,98000,3,418,9,16,25,1,0,471,5764.705882352941,15900
47478,34,1424,6,17340,3,514,15,45,25,1,0,602,2477.1428571428573,50900
47479,28,208,21,52694,3,20,9,16,3,1,0,51,2395.181818181818,11500
47480,30,1072,2,40000,3,621,17,48,25,1,0,714,13333.333333333334,99750
47481,30,1620,2,18196,3,934,4,45,54,1,0,1040,6065.333333333333,78499
47482,32,293,10,97700,3,305,17,45,25,0,0,395,8881.818181818182,12000
47483,19,209,7,44000,3,164,4,24,3,1,0,198,5500.0,20500
47484,39,1443,7,91677,3,746,19,48,25,1,0,841,11459.625,22000
47485,18,649,9,68871,3,438,4,48,6,0,0,499,6887.1,29990
47486,12,839,3,17467,3,541,13,24,23,1,0,604,4366.75,29182
47487,41,1677,1,20000,3,1028,19,45,25,1,0,1120,10000.0,104900
47488,29,167,14,153000,3,237,5,87,25,0,0,357,10200.0,4500
47489,36,1198,6,73101,3,662,19,87,25,1,0,796,10443.0,34900
47490,10,434,20,70000,3,213,7,87,25,0,0,335,3333.3333333333335,26500
47491,25,565,4,48000,3,437,6,48,25,0,0,519,9600.0,28000
47492,25,1061,4,22466,3,619,4,45,25,1,0,696,4493.2,45423
47493,34,550,12,72329,3,514,4,45,3,1,0,569,5563.7692307692305,19550
47494,34,694,9,110000,3,437,15,48,6,0,0,509,11000.0,19950
47495,41,1668,3,17000,3,1007,19,45,25,1,0,1099,4250.0,63000
47496,13,396,16,75965,3,229,9,48,6,0,0,295,4468.529411764706,13999
47497,29,325,9,125000,3,257,4,48,25,1,0,337,12500.0,23000
47498,16,903,7,122961,3,544,13,47,25,1,0,632,15370.125,18688
47499,30,841,6,75000,3,596,19,45,6,1,0,669,10714.285714285714,22000
47500,17,452,6,59000,3,287,17,16,25,0,0,348,8428.57142857143,10750
47501,28,1146,4,92000,3,743,4,45,43,1,0,838,18400.0,50000
47502,30,554,8,62662,3,386,17,45,25,0,0,476,6962.444444444444,27000
47503,30,1479,2,15000,6,860,17,60,25,1,0,968,5000.0,54999
47504,30,768,19,190395,3,175,2,24,10,1,0,214,9519.75,4750
47505,41,1677,11,22500,3,880,36,45,25,1,0,989,1875.0,78000
47506,19,1134,9,74000,3,687,5,48,25,0,0,768,7400.0,2990
47507,40,1511,1,9978,3,769,19,45,25,1,0,861,4989.0,83500
47508,39,1443,2,1600,3,746,19,45,25,1,0,838,533.3333333333334,40000
47509,12,133,23,87500,3,203,1,45,25,0,0,277,3645.8333333333335,8995
47510,6,107,18,201000,3,58,4,48,25,0,0,138,10578.947368421053,7200
47511,39,1326,2,3959,3,794,20,107,25,1,0,949,1319.6666666666667,42242
47512,34,1363,6,28220,3,726,17,48,25,1,0,819,4031.4285714285716,73600
47513,30,627,10,126500,3,418,17,48,25,1,0,511,11500.0,15000
47514,9,461,13,170000,3,292,2,45,3,1,0,345,12142.857142857143,7800
47515,14,186,16,170000,3,51,4,16,3,0,0,77,10000.0,7500
47516,25,565,8,71097,3,249,4,16,25,1,0,297,7899.666666666667,39900
47517,30,124,25,114287,3,37,4,45,43,0,0,132,4395.653846153846,9975
47518,26,1003,7,20172,3,642,17,24,25,1,0,711,2521.5,47500
47519,19,1284,2,1075,3,651,5,16,25,1,0,700,358.3333333333333,57500
47520,17,149,14,137790,3,101,4,16,3,1,0,127,9186.0,14500
47521,30,1149,4,23647,3,645,20,60,63,1,0,791,4729.4,37999
47522,19,1158,4,27000,3,626,4,48,25,1,0,706,5400.0,96000
47523,32,1222,3,41500,5,949,31,60,3,1,0,1048,10375.0,39500
47524,33,1246,9,64800,3,803,17,45,25,1,0,893,6480.0,32500
47525,34,1793,17,49899,3,1036,14,173,52,1,0,1278,2772.1666666666665,24000
47526,21,1603,2,6000,3,626,30,3,54,1,0,716,2000.0,57999
47527,34,1554,8,41000,3,933,17,87,25,1,0,1065,4555.555555555556,78500
47528,32,313,7,65000,3,103,4,16,25,1,0,151,8125.0,20500
47529,18,459,10,78568,6,352,4,60,3,1,0,425,7142.545454545455,15500
47530,36,1482,5,50340,3,718,19,48,6,1,0,794,8390.0,24999
47531,21,667,10,71000,3,333,4,48,25,1,0,413,6454.545454545455,17900
47532,6,344,16,149961,3,96,0,24,25,1,0,148,8821.235294117647,10999
47533,36,1043,7,37000,3,386,30,45,25,1,0,489,4625.0,22800
47534,29,880,6,50400,3,555,17,48,6,1,0,629,7200.0,28000
47535,14,186,12,144900,3,51,4,16,3,1,0,77,11146.153846153846,12800
47536,33,253,17,139000,3,154,4,48,25,1,0,234,7722.222222222223,8200
47537,39,1418,3,28000,3,746,19,45,25,1,0,838,7000.0,54800
47538,29,850,10,83400,3,478,17,87,25,0,0,610,7581.818181818182,21500
47539,13,472,11,101750,3,341,4,45,25,0,0,418,8479.166666666666,12700
47540,12,538,4,45000,3,365,6,45,25,1,0,444,9000.0,28999
47541,12,294,4,13935,3,589,4,45,25,1,0,666,2787.0,26990
47542,31,1125,1,2500,3,743,30,48,25,1,0,849,1250.0,48000
47543,34,1469,4,48000,3,719,4,16,25,0,0,767,9600.0,28500
47544,34,1469,3,15000,3,719,19,48,52,1,0,841,3750.0,42000
47545,32,825,7,65000,3,515,5,60,25,0,0,608,8125.0,24000
47546,11,295,12,126000,3,211,2,87,3,1,0,306,9692.307692307691,9000
47547,31,1298,11,102000,2,328,4,24,25,0,0,383,8500.0,23500
47548,47,1660,2,79000,3,911,20,45,98,1,0,1077,26333.333333333332,67000
47549,19,832,11,165520,6,540,4,60,25,0,0,635,13793.333333333334,7500
47550,19,1158,6,61454,3,626,4,45,3,1,0,681,8779.142857142857,31000
47551,21,471,13,103400,3,549,7,48,6,0,0,613,7385.714285714285,14000
47552,25,565,9,111000,3,173,4,45,25,1,0,250,11100.0,17900
47553,32,607,13,102665,3,403,5,48,25,1,0,484,7333.214285714285,18500
47554,36,1209,8,59271,3,510,4,48,25,1,0,590,6585.666666666667,25500
47555,12,883,11,91600,3,444,19,45,25,1,0,536,7633.333333333333,16995
47556,41,1583,9,22000,3,1002,17,48,25,1,0,1095,2200.0,125900
47557,2,169,20,145000,3,121,4,45,25,1,0,198,6904.761904761905,3950
47558,34,1421,13,112000,3,802,4,24,6,0,0,839,8000.0,11500
47559,29,955,7,55000,3,492,19,45,25,1,0,584,6875.0,33000
47560,34,959,10,70312,3,604,15,48,6,1,0,676,6392.0,26900
47561,15,921,5,46452,3,359,4,48,25,1,0,439,7742.0,31995
47562,32,979,3,27300,3,756,31,48,25,1,0,863,6825.0,37000
47563,32,1619,2,15000,3,885,4,60,25,1,0,977,5000.0,55000
47564,33,55,28,60000,3,116,0,9,43,1,0,171,2068.9655172413795,7500
47565,30,1675,2,12700,3,981,17,48,25,1,0,1074,4233.333333333333,69250
47566,25,1643,2,10376,3,828,27,147,25,1,0,1030,3458.6666666666665,98900
47567,47,1737,8,850,3,964,4,45,25,1,0,1041,94.44444444444444,60000
47568,19,977,20,160000,3,17,3,3,6,0,0,32,7619.047619047619,6500
47569,30,1434,9,23700,3,814,17,45,25,1,0,904,2370.0,59000
47570,34,1363,7,27300,3,726,30,45,25,0,0,829,3412.5,47500
47571,26,560,4,42750,3,325,4,14,25,1,0,371,8550.0,25695
47572,15,424,15,26930,3,346,5,48,6,0,0,408,1683.125,4750
47573,13,757,6,45800,3,386,4,16,25,0,0,434,6542.857142857143,39000
47574,30,1489,3,24360,6,907,19,60,25,1,0,1017,6090.0,24440
47575,32,1102,8,150000,3,581,4,48,25,0,0,661,16666.666666666668,18000
47576,33,1537,19,181000,5,898,2,60,3,1,0,968,9050.0,11900
47577,13,669,8,70000,3,341,19,87,25,0,0,475,7777.777777777777,16750
47578,30,1479,6,60000,3,736,17,48,52,0,0,856,8571.42857142857,38000
47579,30,1620,7,25000,3,890,17,45,25,0,0,980,3125.0,65000
47580,28,551,13,124542,3,615,5,16,6,1,0,645,8895.857142857143,9999
47581,9,77,18,100545,3,136,0,3,25,1,0,167,5291.8421052631575,5995
47582,25,684,5,61454,6,559,6,48,6,1,0,625,10242.333333333334,46900
47583,26,1396,4,46000,3,642,19,45,25,1,0,734,9200.0,50000
47584,14,1559,2,28399,3,922,19,48,25,1,0,1017,9466.333333333334,40999
47585,39,1326,3,30176,3,794,20,165,25,1,0,1007,7544.0,42442
47586,32,1102,8,87066,3,581,4,87,54,1,0,729,9674.0,19000
47587,28,743,5,42626,3,913,9,45,25,1,0,995,7104.333333333333,61500
47588,18,762,16,115600,3,163,5,45,25,1,0,241,6800.0,13000
47589,41,1352,9,60000,3,738,4,48,25,0,0,818,6000.0,16750
47590,32,1027,7,52500,3,696,17,87,3,1,0,806,6562.5,32500
47591,17,1369,3,46707,3,831,20,164,70,1,0,1088,11676.75,48889
47592,45,1471,6,4279,3,904,19,48,25,1,0,999,611.2857142857143,60000
47593,19,302,9,168422,6,327,6,87,3,1,0,429,16842.2,15000
47594,29,537,13,110000,3,257,19,45,25,0,0,349,7857.142857142857,4000
47595,32,1206,3,77634,3,799,27,45,84,1,0,958,19408.5,35345
47596,47,1737,14,79000,3,964,4,16,25,0,0,1012,5266.666666666667,23800
47597,29,274,21,134602,3,97,4,87,25,1,0,216,6118.272727272727,5200
47598,30,925,12,7982,3,553,15,16,25,1,0,612,614.0,69500
47599,26,591,23,131000,3,226,1,48,25,1,0,303,5458.333333333333,15000
47600,30,1397,5,31500,3,672,31,60,43,1,0,809,5250.0,105900
47601,22,1128,6,121521,3,682,21,72,21,1,0,799,17360.14285714286,30990
47602,17,768,19,59300,3,175,3,24,25,1,0,230,2965.0,28900
47603,22,626,4,39960,3,314,4,60,3,0,0,384,7992.0,28900
47604,15,1115,3,16949,3,645,29,87,37,1,0,801,4237.25,39366
47605,6,344,19,156856,3,304,0,16,25,0,0,348,7842.8,12998
47606,25,736,9,54000,3,477,5,87,25,1,0,597,5400.0,23999
47607,13,533,9,63460,3,472,17,87,3,0,0,582,6346.0,17900
47608,11,194,19,125500,3,156,6,45,6,0,0,216,6275.0,3950
47609,34,1302,7,39000,3,726,30,48,25,1,0,832,4875.0,36000
47610,26,1003,8,44168,3,642,9,149,25,1,0,828,4907.555555555556,35000
47611,6,344,19,145000,3,304,4,16,6,1,0,333,7250.0,2954083
47612,41,1281,6,52500,3,590,9,87,25,1,0,714,7500.0,29900
47613,32,437,16,64500,5,357,5,48,25,1,0,440,3794.1176470588234,40000
47614,29,955,5,26000,3,774,4,48,25,1,0,854,4333.333333333333,40000
47615,32,1338,2,3763,5,949,31,48,25,1,0,1058,1254.3333333333333,39000
47616,14,125,18,124747,3,77,4,24,6,1,0,114,6565.631578947368,4000
47617,33,1131,7,51351,3,752,14,110,18,1,0,897,6418.875,29748
47618,41,1668,1,1518,3,1007,19,48,25,1,0,1102,759.0,68969
47619,33,931,6,36500,3,656,5,87,3,1,0,754,5214.285714285715,25500
47620,16,765,11,102000,3,237,9,48,25,1,0,322,8500.0,18000
47621,34,503,14,111300,3,249,4,48,6,1,0,310,7420.0,16000
47622,32,1027,2,33818,3,828,29,158,25,1,0,1043,11272.666666666666,57352
47623,11,70,16,148949,3,247,4,60,6,1,0,320,8761.70588235294,3900
47624,26,591,23,61494,3,226,1,87,25,1,0,342,2562.25,25500
47625,30,787,13,171000,3,418,19,45,25,1,0,510,12214.285714285714,5999
47626,33,881,8,105667,3,656,5,48,25,1,0,737,11740.777777777777,25000
47627,34,694,12,131200,3,437,15,16,25,1,0,496,10092.307692307691,17900
47628,44,1679,18,60000,3,947,9,87,25,1,0,1071,3157.8947368421054,21500
47629,2,38,23,90400,3,12,1,24,10,1,0,50,3766.6666666666665,7300
47630,13,406,12,154000,6,218,4,103,3,1,0,334,11846.153846153846,7000
47631,32,171,10,158366,6,597,4,87,25,0,0,719,14396.90909090909,8500
47632,33,1215,5,48613,3,656,31,45,25,1,0,760,8102.166666666667,32500
47633,26,894,4,40000,3,642,17,45,25,1,0,732,8000.0,32500
47634,17,364,14,99499,3,351,17,45,25,0,0,441,6633.266666666666,5500
47635,34,1421,8,74000,3,802,4,45,25,0,0,879,8222.222222222223,22000
47636,14,186,20,160000,3,51,4,48,3,0,0,109,7619.047619047619,3900
47637,25,613,12,160900,3,284,5,16,3,1,0,311,12376.923076923076,15000
47638,19,785,5,34672,3,545,5,60,3,1,0,616,5778.666666666667,43500
47639,18,1521,6,64855,3,862,31,16,6,1,0,918,9265.0,42250
47640,32,1222,8,95570,2,654,4,48,3,0,0,711,10618.888888888889,32250
47641,30,543,7,61000,3,72,17,16,6,1,0,114,7625.0,25000
47642,30,543,15,130307,3,418,5,48,25,1,0,499,8144.1875,5750
47643,18,745,8,68000,3,680,5,45,25,1,0,758,7555.555555555556,12500
47644,32,1153,3,30176,3,701,20,122,59,1,0,905,7544.0,28979
47645,18,762,8,106335,3,562,5,48,6,1,0,624,11815.0,24500
47646,39,1443,5,48879,3,794,14,45,25,1,0,881,8146.5,47350
47647,30,787,7,70000,3,418,19,45,25,1,0,510,8750.0,27000
47648,33,1389,3,73837,3,777,29,154,25,1,0,988,18459.25,43147
47649,32,296,16,207100,3,438,4,45,25,1,0,515,12182.35294117647,7500
47650,28,1146,3,4500,3,743,4,45,25,1,0,820,1125.0,695000
47651,11,401,9,96600,3,211,4,45,25,0,0,288,9660.0,17000
47652,33,353,12,87892,6,248,5,48,25,1,0,332,6760.923076923077,16800
47653,17,364,17,98527,3,303,9,24,25,1,0,364,5473.722222222223,18955
47654,11,221,13,120000,3,211,4,87,3,0,0,308,8571.42857142857,12975
47655,41,1677,4,25013,3,880,15,45,25,1,0,968,5002.6,65000
47656,30,749,8,83315,3,281,4,48,54,1,0,390,9257.222222222223,28500
47657,7,290,18,70000,3,97,4,45,25,1,0,174,3684.2105263157896,131000
47658,36,1729,2,46000,6,936,19,103,6,1,0,1070,15333.333333333334,50000
47659,34,694,10,120800,3,437,15,48,6,1,0,509,10981.818181818182,10500
47660,26,591,28,170552,3,226,0,24,25,0,0,278,5881.103448275862,15500
47661,26,1396,4,91600,3,708,20,117,25,1,0,873,18320.0,33591
47662,36,1534,5,58100,3,894,4,24,25,1,0,950,9683.333333333334,53800
47663,31,315,9,76296,3,194,5,48,43,0,0,293,7629.6,9500
47664,34,798,13,43000,3,511,15,60,25,1,0,614,3071.4285714285716,24500
47665,45,1553,5,22039,3,997,19,45,25,0,0,1089,3673.1666666666665,41500
47666,33,141,24,74000,3,81,4,24,10,1,0,122,2960.0,4700
47667,50,511,21,123000,3,457,4,45,25,1,0,534,5590.909090909091,16500
47668,33,211,11,110000,3,117,4,24,6,1,0,154,9166.666666666666,11000
47669,34,1421,3,51354,3,802,4,45,25,1,0,879,12838.5,72950
47670,36,1706,1,21057,3,967,17,45,25,1,0,1057,10528.5,64900
47671,26,1396,4,43000,3,642,19,24,25,1,0,713,8600.0,39900
47672,41,1073,6,49899,3,555,17,60,6,0,0,641,7128.428571428572,37500
47673,33,1702,3,15500,3,962,4,24,25,1,0,1018,3875.0,72000
47674,33,1246,7,62000,3,803,9,87,25,1,0,927,7750.0,40000
47675,19,320,15,154860,3,135,4,45,3,1,0,190,9678.75,15500
47676,31,1298,8,11250,3,743,19,48,25,1,0,838,1250.0,31900
47677,33,1437,2,12600,3,803,9,25,25,1,0,865,4200.0,113990
47678,19,1551,2,24850,3,881,4,16,25,1,0,929,8283.333333333334,63500
47679,11,391,7,145000,3,365,4,45,3,0,0,420,18125.0,8500
47680,30,631,9,38400,3,386,9,45,6,1,0,449,3840.0,21500
47681,34,1688,6,69000,3,933,15,48,25,0,0,1024,9857.142857142857,45000
47682,30,925,16,74500,3,553,9,16,25,1,0,606,4382.35294117647,21000
47683,32,1395,6,50780,5,865,5,87,25,0,0,987,7254.285714285715,65000
47684,33,665,14,28150,3,695,5,24,52,1,0,779,1876.6666666666667,72995
47685,30,925,9,95450,3,848,17,45,25,1,0,938,9545.0,28000
47686,36,816,17,132000,3,590,17,45,6,0,0,661,7333.333333333333,9999
47687,29,101,12,126000,3,211,5,24,10,0,0,253,9692.307692307691,2000
47688,26,1074,30,7928,1,319,1,24,25,1,0,370,255.74193548387098,32000
47689,7,481,3,14684,3,708,16,45,10,1,0,782,3671.0,749950
47690,31,1298,7,51300,3,656,4,45,25,0,0,733,6412.5,23750
47691,11,642,17,152000,3,316,4,16,25,0,0,364,8444.444444444445,7999
47692,41,1583,9,31500,3,1002,17,45,25,1,0,1092,3150.0,144940
47693,33,1437,2,6640,3,803,9,60,25,1,0,900,2213.3333333333335,44700
47694,19,1158,1,20220,3,626,4,87,25,1,0,745,10110.0,78000
47695,33,1670,2,2010,3,962,4,87,25,1,0,1081,670.0,99000
47696,21,1244,1,8600,3,549,15,45,43,1,0,655,4300.0,78990
47697,29,1228,9,49000,3,595,9,45,25,0,0,677,4900.0,36995
47698,11,642,12,65000,3,316,9,87,85,1,0,500,5000.0,21500
47699,31,1241,5,88450,3,743,31,48,25,1,0,850,14741.666666666666,41000
47700,30,925,8,44000,3,848,15,60,25,1,0,951,4888.888888888889,36800
47701,29,537,12,125000,3,257,17,45,25,1,0,347,9615.384615384615,13600
